day_of_year,is_daylight,distance_to_solar_noon,average_temperature_day,average_wind_direction_day,average_wind_speed_day,sky_cover,visibility,relative_humidity,average_wind_speed_period,average_barometric_pressure_period,power_generated_kw,first_hour_of_period_sin,first_hour_of_period_cos,day_of_year_sin,day_of_year_cos,distance_to_noon_squared,solar_potential
304,1,0.176838811,59,16,8.6,4,7.0,84,0.0,29.9,0,0.49999999999999994,-0.8660254037844387,-0.8744809578310401,0.4850598461951956,0.03127196507589373,0.8112607138898179
304,1,0.10485133,59,16,8.6,4,9.0,68,17.0,29.87,0,-0.2588190451025208,-0.9659258262890683,-0.8744809578310401,0.4850598461951956,0.0109938014027689,0.8718094501783146
304,1,0.386541471,59,16,8.6,4,7.0,84,8.0,29.88,0,-0.8660254037844385,-0.5000000000000004,-0.8744809578310401,0.4850598461951956,0.14941430880284387,0.6348796142464471
304,0,0.668231612,59,16,8.6,4,10.0,75,0.0,29.94,0,-0.9659258262890684,0.2588190451025203,-0.8744809578310401,0.4850598461951956,0.4465334872761186,0.39794977831457967
304,0,0.949921753,59,16,8.6,3,10.0,70,23.0,29.93,0,-0.5000000000000004,0.8660254037844384,-0.8744809578310401,0.4850598461951956,0.902351336822593,0.1626972334491988
305,0,1.025117739,65,15,13.0,3,10.0,63,13.0,30.0,0,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,1.050866378812472,0.09879099344617068
305,0,0.742543171,65,15,13.0,4,10.0,84,15.0,30.03,0,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.5513703607987352,0.33544625788888155
305,1,0.459968603,65,15,13.0,4,6.0,90,6.0,30.09,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.2115711157457716,0.573119986181553
305,1,0.177394035,65,15,13.0,4,9.0,87,6.0,30.13,1283,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.03146864365358123,0.8107937144742245
305,1,0.105180534,65,15,13.0,3,10.0,61,18.0,30.1,8637,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.011062944732525157,0.8806110205210864
305,1,0.387755102,65,15,13.0,4,10.0,57,15.0,30.08,1209,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.15035401912703042,0.6338588280993316
305,0,0.67032967,65,15,13.0,3,10.0,59,21.0,30.08,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,0.4493418664823089,0.4003120279296461
305,0,0.952904239,65,15,13.0,3,10.0,78,11.0,30.06,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,0.9080264887041691,0.1601625307840636
306,0,1.029968454,63,16,12.8,3,10.0,75,9.0,30.03,0,0.25881904510252074,0.9659258262890683,-0.8573146280763323,0.5147928015098306,1.06083501623515,0.09466855322740295
306,0,0.746056782,63,16,12.8,4,10.0,84,7.0,29.99,0,0.8660254037844386,0.5000000000000001,-0.8573146280763323,0.5147928015098306,0.5566007219681955,0.3324909564544646
306,1,0.46214511,63,16,12.8,4,4.0,90,14.0,29.97,168,0.9659258262890683,-0.25881904510252063,-0.8573146280763323,0.5147928015098306,0.21357810269691213,0.5712893241477882
306,1,0.178233438,63,16,12.8,4,3.0,87,15.0,29.99,1054,0.49999999999999994,-0.8660254037844387,-0.8573146280763323,0.5147928015098306,0.03176715842129984,0.8100876918411117
306,1,0.105678233,63,16,12.8,4,4.0,90,15.0,29.93,1200,-0.2588190451025208,-0.9659258262890683,-0.8573146280763323,0.5147928015098306,0.011167888930002288,0.8711139413066655
306,1,0.389589905,63,16,12.8,4,3.0,87,15.0,29.88,683,-0.8660254037844385,-0.5000000000000004,-0.8573146280763323,0.5147928015098306,0.15178029407790902,0.6323155736133419
306,0,0.673501577,63,16,12.8,4,9.0,87,14.0,29.9,0,-0.9659258262890684,0.2588190451025203,-0.8573146280763323,0.5147928015098306,0.453604374221487,0.3935172059200183
306,0,0.957413249,63,16,12.8,4,10.0,93,9.0,29.93,0,-0.5000000000000004,0.8660254037844384,-0.8573146280763323,0.5147928015098306,0.916640129360736,0.15471883822669472
307,0,0.938291139,62,23,8.1,4,10.0,90,9.0,29.93,0,0.25881904510252074,0.9659258262890683,-0.848351197812304,0.5294338912181851,0.8803902615259174,0.17080246248449626
307,0,0.653481013,62,23,8.1,3,10.0,90,5.0,29.96,0,0.8660254037844386,0.5000000000000001,-0.848351197812304,0.5294338912181851,0.42703743435150626,0.4146310677514087
307,1,0.368670886,62,23,8.1,2,10.0,90,9.0,30.02,357,0.9659258262890683,-0.25881904510252063,-0.848351197812304,0.5294338912181851,0.13591822218402497,0.6634503834222928
307,1,0.083860759,62,23,8.1,3,10.0,78,0.0,30.07,10258,0.49999999999999994,-0.8660254037844387,-0.848351197812304,0.5294338912181851,0.007032626900056082,0.8987298953498646
307,1,0.200949367,62,23,8.1,3,10.0,68,14.0,30.07,17127,-0.2588190451025208,-0.9659258262890683,-0.848351197812304,0.5294338912181851,0.040380648097700686,0.7992206917007697
307,1,0.485759494,62,23,8.1,2,10.0,73,13.0,30.06,8167,-0.8660254037844385,-0.5000000000000004,-0.848351197812304,0.5294338912181851,0.23596228601113606,0.5629153116943411
307,0,0.77056962,62,23,8.1,3,10.0,87,3.0,30.06,0,-0.9659258262890684,0.2588190451025203,-0.848351197812304,0.5294338912181851,0.5937775392669443,0.3151218649521762
307,0,1.055379747,62,23,8.1,2,10.0,83,5.0,30.07,0,-0.5000000000000004,0.8660254037844384,-0.848351197812304,0.5294338912181851,1.1138264103777837,0.07382577539163845
308,0,0.941269841,58,20,10.6,2,10.0,86,0.0,30.06,0,0.25881904510252074,0.9659258262890683,-0.8391377545563939,0.5439189543287245,0.8859889135761653,0.17180326253180325
308,0,0.655555556,58,20,10.6,3,10.0,90,3.0,30.02,0,0.8660254037844386,0.5000000000000001,-0.8391377545563939,0.5439189543287245,0.42975308700246917,0.41286799168968114
308,1,0.36984127,58,20,10.6,3,10.0,83,5.0,29.99,9,0.9659258262890683,-0.25881904510252063,-0.8391377545563939,0.5439189543287245,0.1367825649952129,0.655685816213052
308,1,0.084126984,58,20,10.6,3,10.0,78,7.0,29.96,7259,0.49999999999999994,-0.8660254037844387,-0.8391377545563939,0.5439189543287245,0.007077349436936256,0.8985036407364229
308,1,0.201587302,58,20,10.6,3,10.0,72,20.0,29.86,6669,-0.2588190451025208,-0.9659258262890683,-0.8391377545563939,0.5439189543287245,0.040637440327639204,0.7986785347402062
308,1,0.487301587,58,20,10.6,4,3.0,90,21.0,29.75,95,-0.8660254037844385,-0.5000000000000004,-0.8391377545563939,0.5439189543287245,0.23746283669271856,0.5501301882721958
308,0,0.773015873,58,20,10.6,3,10.0,87,13.0,29.85,0,-0.9659258262890684,0.2588190451025203,-0.8391377545563939,0.5439189543287245,0.5975535399099521,0.313042886543327
308,0,1.058730159,58,20,10.6,2,10.0,86,11.0,29.94,0,-0.5000000000000004,0.8660254037844384,-0.8391377545563939,0.5439189543287245,1.1209095495761654,0.070949031731502
309,0,0.944267516,55,29,13.3,3,10.0,80,9.0,29.98,0,0.25881904510252074,0.9659258262890683,-0.8296770135526191,0.5582437220268645,0.8916411417728103,0.16750255679127188
309,0,0.657643312,55,29,13.3,3,10.0,83,5.0,30.01,0,0.8660254037844386,0.5000000000000001,-0.8296770135526191,0.5582437220268645,0.4324947258183294,0.41109368639626076
309,1,0.371019108,55,29,13.3,2,10.0,80,11.0,30.06,1661,0.9659258262890683,-0.25881904510252063,-0.8296770135526191,0.5582437220268645,0.13765517850111567,0.6614341440012625
309,1,0.084394904,55,29,13.3,3,10.0,69,13.0,30.13,16038,0.49999999999999994,-0.8660254037844387,-0.8296770135526191,0.5582437220268645,0.007122499821169217,0.8982759456062385
309,1,0.202229299,55,29,13.3,3,10.0,55,18.0,30.12,21373,-0.2588190451025208,-0.9659258262890683,-0.8296770135526191,0.5582437220268645,0.0408966893740314,0.7981329256386349
309,1,0.488853503,55,29,13.3,3,10.0,64,22.0,30.13,5500,-0.8660254037844385,-0.5000000000000004,-0.8296770135526191,0.5582437220268645,0.23897774739537103,0.5545417960336462
309,0,0.775477707,55,29,13.3,1,10.0,72,16.0,30.17,0,-0.9659258262890684,0.2588190451025203,-0.8296770135526191,0.5582437220268645,0.6013656740539778,0.31736202037563993
309,0,1.062101911,55,29,13.3,1,10.0,74,11.0,30.19,0,-0.5000000000000004,0.8660254037844384,-0.8296770135526191,0.5582437220268645,1.1280604693498522,0.06874839325302243
310,0,0.947284345,53,30,3.8,0,10.0,74,6.0,30.22,0,0.25881904510252074,0.9659258262890683,-0.8199717629247775,0.5724039727378144,0.8973476302820791,0.17003986319819508
310,0,0.659744409,53,30,3.8,0,10.0,83,0.0,30.22,0,0.8660254037844386,0.5000000000000001,-0.8199717629247775,0.5724039727378144,0.43526268520675926,0.42196705473068286
310,1,0.372204473,53,30,3.8,2,10.0,89,3.0,30.23,1721,0.9659258262890683,-0.25881904510252063,-0.8199717629247775,0.5724039727378144,0.13853616972120772,0.6604163613379073
310,1,0.084664537,53,30,3.8,3,10.0,67,3.0,30.27,16251,0.49999999999999994,-0.8660254037844387,-0.8199717629247775,0.5724039727378144,0.007168083825424369,0.8980467946617886
310,1,0.202875399,53,30,3.8,3,10.0,56,5.0,30.25,17465,-0.2588190451025208,-0.9659258262890683,-0.8199717629247775,0.5724039727378144,0.04115842751940921,0.7975838295516982
310,1,0.490415335,53,30,3.8,4,10.0,52,8.0,30.25,4638,-0.8660254037844385,-0.5000000000000004,-0.8199717629247775,0.5724039727378144,0.24050720080316224,0.5475112119737914
310,0,0.777955272,53,30,3.8,4,10.0,58,7.0,30.25,0,-0.9659258262890684,0.2588190451025203,-0.8199717629247775,0.5724039727378144,0.6052144052325941,0.3056611072615022
310,0,1.065495208,53,30,3.8,4,10.0,62,0.0,30.27,0,-0.5000000000000004,0.8660254037844384,-0.8199717629247775,0.5724039727378144,1.1352800382709631,0.06381100339031395
311,0,0.950320513,60,30,4.6,3,10.0,62,3.0,30.28,0,0.25881904510252074,0.9659258262890683,-0.8100248628547756,0.5863955333706952,0.9031090774285832,0.16235834232456342
311,0,0.661858974,60,30,4.6,2,10.0,72,0.0,30.29,0,0.8660254037844386,0.5000000000000001,-0.8100248628547756,0.5863955333706952,0.43805730146433275,0.41171209768862865
311,1,0.373397436,60,30,4.6,1,10.0,80,5.0,30.33,1365,0.9659258262890683,-0.25881904510252063,-0.8100248628547756,0.5863955333706952,0.13942564521137413,0.6661205452061354
311,1,0.084935897,60,30,4.6,0,10.0,62,8.0,30.35,19412,0.49999999999999994,-0.8660254037844387,-0.8100248628547756,0.5863955333706952,0.0072141065991946085,0.9255836866030928
311,1,0.203525641,60,30,4.6,1,10.0,54,0.0,30.3,24013,-0.2588190451025208,-0.9659258262890683,-0.8100248628547756,0.5863955333706952,0.041422686544460886,0.8134648465993971
311,1,0.491987179,60,30,4.6,0,10.0,63,14.0,30.26,7449,-0.8660254037844385,-0.5000000000000004,-0.8100248628547756,0.5863955333706952,0.24205138430037804,0.5689470130665212
311,0,0.780448718,60,30,4.6,0,10.0,78,7.0,30.26,0,-0.9659258262890684,0.2588190451025203,-0.8100248628547756,0.5863955333706952,0.6091002014278436,0.3162123620251813
311,0,1.068910256,60,30,4.6,0,10.0,93,5.0,30.26,0,-0.5000000000000004,0.8660254037844384,-0.8100248628547756,0.5863955333706952,1.1425691353819853,0.0634777118599884
312,0,0.953376206,62,30,5.2,0,10.0,86,0.0,30.24,0,0.25881904510252074,0.9659258262890683,-0.7998392447397198,0.6002142805483676,0.9089261901669543,0.1647024987461968
312,0,0.663987138,62,30,5.2,0,10.0,90,0.0,30.24,0,0.8660254037844386,0.5000000000000001,-0.7998392447397198,0.6002142805483676,0.440878919429431,0.4182498013422581
312,1,0.374598071,62,30,5.2,1,9.0,96,0.0,30.22,1309,0.9659258262890683,-0.25881904510252063,-0.7998392447397198,0.6002142805483676,0.14032371479692102,0.665079132031551
312,1,0.085209003,62,30,5.2,0,9.0,84,3.0,30.22,19306,0.49999999999999994,-0.8660254037844387,-0.7998392447397198,0.6002142805483676,0.00726057419225401,0.9253444056582341
312,1,0.204180064,62,30,5.2,0,10.0,75,0.0,30.16,24011,-0.2588190451025208,-0.9659258262890683,-0.7998392447397198,0.6002142805483676,0.04168949853504409,0.8211082926218513
312,1,0.493569132,62,30,5.2,1,10.0,55,11.0,30.11,7336,-0.8660254037844385,-0.5000000000000004,-0.7998392447397198,0.6002142805483676,0.24361048806323343,0.5618853801255319
312,0,0.782958199,62,30,5.2,1,10.0,87,15.0,30.12,0,-0.9659258262890684,0.2588190451025203,-0.7998392447397198,0.6002142805483676,0.6130235413813235,0.31087355142281653
312,0,1.072347267,62,30,5.2,0,10.0,87,7.0,30.11,0,-0.5000000000000004,0.8660254037844384,-0.7998392447397198,0.6002142805483676,1.1499286610423693,0.060466385709813886
313,0,0.956521739,58,27,10.2,1,10.0,90,10.0,30.11,0,0.25881904510252074,0.9659258262890683,-0.7894179103280197,0.613856141822612,0.9149338371795842,0.16032708460858502
313,0,0.666666667,58,27,10.2,1,10.0,90,9.0,30.08,0,0.8660254037844386,0.5000000000000001,-0.7894179103280197,0.613856141822612,0.4444444448888889,0.41174311920769885
313,1,0.376811594,58,27,10.2,3,10.0,93,0.0,30.06,115,0.9659258262890683,-0.25881904510252063,-0.7894179103280197,0.613856141822612,0.14198697737282084,0.6497620000343152
313,1,0.086956522,58,27,10.2,4,10.0,81,7.0,30.06,5851,0.49999999999999994,-0.8660254037844387,-0.7894179103280197,0.613856141822612,0.007561436718336483,0.8868607895983629
313,1,0.202898551,58,27,10.2,4,10.0,84,9.0,29.98,3697,-0.2588190451025208,-0.9659258262890683,-0.7894179103280197,0.613856141822612,0.041167821997899604,0.7893418426765471
313,1,0.492753623,58,27,10.2,4,6.0,93,10.0,29.93,696,-0.8660254037844385,-0.5000000000000004,-0.7894179103280197,0.613856141822612,0.2428061329796261,0.5455444757925579
313,0,0.782608696,58,27,10.2,4,5.0,93,16.0,29.91,0,-0.9659258262890684,0.2588190451025203,-0.7894179103280197,0.613856141822612,0.6124763710548204,0.30174710806746785
313,0,1.072463768,58,27,10.2,3,10.0,86,15.0,29.88,0,-0.5000000000000004,0.8660254037844384,-0.7894179103280197,0.613856141822612,1.1501785336727577,0.05855338432080667
314,0,0.959612278,57,28,19.3,3,10.0,83,23.0,29.87,0,0.25881904510252074,0.9659258262890683,-0.7787639308347607,0.6273170968742937,0.9208557240883494,0.1544616207609717
314,0,0.668820679,57,28,19.3,3,10.0,83,24.0,29.85,0,0.8660254037844386,0.5000000000000001,-0.7787639308347607,0.6273170968742937,0.447321100658021,0.4015944626198224
314,1,0.378029079,57,28,19.3,2,10.0,83,21.0,29.86,1209,0.9659258262890683,-0.25881904510252063,-0.7787639308347607,0.6273170968742937,0.14290598456958822,0.6554152156927471
314,1,0.08723748,57,28,19.3,2,10.0,75,14.0,29.88,19618,0.49999999999999994,-0.8660254037844387,-0.7787639308347607,0.6273170968742937,0.007610377916750401,0.9050958188078745
314,1,0.20355412,57,28,19.3,2,10.0,70,20.0,29.87,24686,-0.2588190451025208,-0.9659258262890683,-0.7787639308347607,0.6273170968742937,0.0414342797689744,0.8052235772183741
314,1,0.494345719,57,28,19.3,3,10.0,78,15.0,29.87,4927,-0.8660254037844385,-0.5000000000000004,-0.7787639308347607,0.6273170968742937,0.244377689893627,0.5498741682450502
314,0,0.785137318,57,28,19.3,2,10.0,83,15.0,29.91,0,-0.9659258262890684,0.2588190451025203,-0.7787639308347607,0.6273170968742937,0.6164406081162331,0.3058623709881192
314,0,1.075928918,57,28,19.3,2,10.0,83,25.0,29.96,0,-0.5000000000000004,0.8660254037844384,-0.7787639308347607,0.6273170968742937,1.1576230365886508,0.056181767014367785
315,0,0.962722853,55,28,8.5,1,10.0,86,11.0,29.98,0,0.25881904510252074,0.9659258262890683,-0.7678804460366002,0.640593178698175,0.9268352916884597,0.1549483293526582
315,0,0.670988655,55,28,8.5,1,10.0,90,5.0,30.02,0,0.8660254037844386,0.5000000000000001,-0.7678804460366002,0.640593178698175,0.4502257751387091,0.4079942902600206
315,1,0.379254457,55,28,8.5,3,10.0,90,9.0,30.07,381,0.9659258262890683,-0.25881904510252063,-0.7678804460366002,0.640593178698175,0.14383394315436485,0.647685902658951
315,1,0.087520259,55,28,8.5,3,10.0,72,9.0,30.09,14852,0.49999999999999994,-0.8660254037844387,-0.7678804460366002,0.640593178698175,0.007659795735427082,0.8956198239520233
315,1,0.204213938,55,28,8.5,3,10.0,65,14.0,30.06,24073,-0.2588190451025208,-0.9659258262890683,-0.7678804460366002,0.640593178698175,0.04170333247346785,0.7964462556047668
315,1,0.495948136,55,28,8.5,3,10.0,70,9.0,30.07,4945,-0.8660254037844385,-0.5000000000000004,-0.7678804460366002,0.640593178698175,0.24596455360187447,0.5485123343116945
315,0,0.787682334,55,28,8.5,3,10.0,78,9.0,30.09,0,-0.9659258262890684,0.2588190451025203,-0.7678804460366002,0.640593178698175,0.6204434592956876,0.30057841301862237
315,0,1.079416532,55,28,8.5,3,10.0,83,9.0,30.13,0,-0.5000000000000004,0.8660254037844384,-0.7678804460366002,0.640593178698175,1.165140049554907,0.05264449172555014
316,0,0.965853659,57,28,10.2,3,10.0,90,9.0,30.16,0,0.25881904510252074,0.9659258262890683,-0.7567706633464628,0.6536804747720056,0.9328732906036883,0.14915730581873085
316,0,0.673170732,57,28,10.2,4,10.0,96,7.0,30.17,0,0.8660254037844386,0.5000000000000001,-0.7567706633464628,0.6536804747720056,0.4531588344214158,0.3937954799529349
316,1,0.380487805,57,28,10.2,3,10.0,86,7.0,30.21,207,0.9659258262890683,-0.25881904510252063,-0.7567706633464628,0.6536804747720056,0.14477096975371803,0.6466377265861584
316,1,0.087804878,57,28,10.2,3,10.0,75,10.0,30.27,8425,0.49999999999999994,-0.8660254037844387,-0.7567706633464628,0.6536804747720056,0.007709696600594885,0.895377936969872
316,1,0.204878049,57,28,10.2,3,10.0,72,10.0,30.24,9466,-0.2588190451025208,-0.9659258262890683,-0.7567706633464628,0.6536804747720056,0.041975014962046406,0.7958818526464141
316,1,0.497560976,57,28,10.2,3,10.0,72,15.0,30.24,3303,-0.8660254037844385,-0.5000000000000004,-0.7567706633464628,0.6536804747720056,0.24756692483807258,0.5471416422627005
316,0,0.790243902,57,28,10.2,3,10.0,72,11.0,30.27,0,-0.9659258262890684,0.2588190451025203,-0.7567706633464628,0.6536804747720056,0.6244854246481857,0.29840143272884895
316,0,1.082926829,57,28,10.2,3,10.0,80,10.0,30.27,0,-0.5000000000000004,0.8660254037844384,-0.7567706633464628,0.6536804747720056,1.1727305169679954,0.0496612223451352
317,0,0.969004894,60,28,5.9,4,8.0,93,6.0,30.28,0,0.25881904510252074,0.9659258262890683,-0.7454378568682999,0.6665751282095634,0.9389704845959512,0.14496909498654909
317,0,0.675367047,60,28,5.9,4,10.0,96,8.0,30.27,0,0.8660254037844386,0.5000000000000001,-0.7454378568682999,0.6665751282095634,0.4561206481735003,0.39194815739220407
317,1,0.381729201,60,28,5.9,4,9.0,87,0.0,30.3,162,0.9659258262890683,-0.25881904510252063,-0.7454378568682999,0.6665751282095634,0.14571718289609842,0.6389272189567583
317,1,0.088091354,60,28,5.9,4,9.0,87,5.0,30.32,4780,0.49999999999999994,-0.8660254037844387,-0.7454378568682999,0.6665751282095634,0.007760086649553315,0.8859062813624135
317,1,0.205546493,60,28,5.9,3,9.0,84,3.0,30.26,12683,-0.2588190451025208,-0.9659258262890683,-0.7454378568682999,0.6665751282095634,0.042249360784599045,0.7953137672343472
317,1,0.499184339,60,28,5.9,3,9.0,87,16.0,30.21,6774,-0.8660254037844385,-0.5000000000000004,-0.7454378568682999,0.6665751282095634,0.24918500430286689,0.545762007111829
317,0,0.792822186,60,28,5.9,3,10.0,93,8.0,30.21,0,-0.9659258262890684,0.2588190451025203,-0.7454378568682999,0.6665751282095634,0.6285670186138186,0.29621024613944824
317,0,1.086460033,60,28,5.9,2,10.0,93,0.0,30.23,0,-0.5000000000000004,0.8660254037844384,-0.7454378568682999,0.6665751282095634,1.1803954033063613,0.04713950047806815
318,0,0.972176759,60,28,6.0,1,10.0,93,0.0,30.23,0,0.25881904510252074,0.9659258262890683,-0.7338853664321989,0.6792733388972934,0.945127650739744,0.14674815006446293
318,0,0.677577741,60,28,6.0,2,10.0,96,0.0,30.22,0,0.8660254037844386,0.5000000000000001,-0.7338853664321989,0.6792733388972934,0.4591115950986631,0.39821558940474877
318,1,0.382978723,60,28,6.0,1,10.0,96,0.0,30.22,915,0.9659258262890683,-0.25881904510252063,-0.7338853664321989,0.6792733388972934,0.14667270227071075,0.6578098775083969
318,1,0.088379705,60,28,6.0,1,9.0,93,5.0,30.23,17909,0.49999999999999994,-0.8660254037844387,-0.7338853664321989,0.6792733388972934,0.007810972255887025,0.913340741230364
318,1,0.206219313,60,28,6.0,1,10.0,63,9.0,30.16,22652,-0.2588190451025208,-0.9659258262890683,-0.7338853664321989,0.6792733388972934,0.04252640505419197,0.811128395047669
318,1,0.500818331,60,28,6.0,1,10.0,75,20.0,30.11,6592,-0.8660254037844385,-0.5000000000000004,-0.7338853664321989,0.6792733388972934,0.2508190006656255,0.5555975313257019
318,0,0.795417349,60,28,6.0,0,10.0,78,10.0,30.1,0,-0.9659258262890684,0.2588190451025203,-0.7338853664321989,0.6792733388972934,0.6326887590901878,0.3030976440441766
